,Country,Country code,Job,Avg. salary,Min. salary,Max. salary,Cities,Variation,Male percent,Female percent,Skills in demand
87,INDIA,IN,Professor%2C_Postsecondary_%2F_Higher_Education,"₹1,007,464",₹242k , ₹3m.,"Hyderabad, Andhra Pradesh",-1%,63%,37%,"['Research Analysis', 'Clinical Research', 'Curriculum Planning', 'Administration', 'Course Design', 'Writing Procedures & Documentation', 'Oral / Verbal Communication']"
88,INDIA,IN,Professor%2C_Postsecondary_%2F_Higher_Education,"₹1,007,464",₹242k , ₹3m.,"Bangalore, Karnataka",-2%,63%,37%,"['Research Analysis', 'Clinical Research', 'Curriculum Planning', 'Administration', 'Course Design', 'Writing Procedures & Documentation', 'Oral / Verbal Communication']"
89,INDIA,IN,Professor%2C_Postsecondary_%2F_Higher_Education,"₹1,007,464",₹242k , ₹3m.,"Mumbai, Maharashtra",-40%,63%,37%,"['Research Analysis', 'Clinical Research', 'Curriculum Planning', 'Administration', 'Course Design', 'Writing Procedures & Documentation', 'Oral / Verbal Communication']"
90,INDIA,IN,Professor%2C_Postsecondary_%2F_Higher_Education,"₹1,007,464",₹242k , ₹3m.,"Coimbatore, Tamil Nadu",-47%,63%,37%,"['Research Analysis', 'Clinical Research', 'Curriculum Planning', 'Administration', 'Course Design', 'Writing Procedures & Documentation', 'Oral / Verbal Communication']"
91,INDIA,IN,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,"₹818,939",₹238k , ₹2m.,"New Delhi, Delhi",+46%,68.4%,31.6%,"['People Management', 'Public Speaking', 'Curriculum Planning', 'Online Education', 'Course Design', 'Grant Writing', 'Research Analysis', 'Technical Writing', 'Administration']"
92,INDIA,IN,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,"₹818,939",₹238k , ₹2m.,"Chennai, Tamil Nadu",+22%,68.4%,31.6%,"['People Management', 'Public Speaking', 'Curriculum Planning', 'Online Education', 'Course Design', 'Grant Writing', 'Research Analysis', 'Technical Writing', 'Administration']"
93,INDIA,IN,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,"₹818,939",₹238k , ₹2m.,"Pune, Maharashtra",+7%,68.4%,31.6%,"['People Management', 'Public Speaking', 'Curriculum Planning', 'Online Education', 'Course Design', 'Grant Writing', 'Research Analysis', 'Technical Writing', 'Administration']"
94,INDIA,IN,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,"₹818,939",₹238k , ₹2m.,"Mumbai, Maharashtra",-1%,68.4%,31.6%,"['People Management', 'Public Speaking', 'Curriculum Planning', 'Online Education', 'Course Design', 'Grant Writing', 'Research Analysis', 'Technical Writing', 'Administration']"
95,INDIA,IN,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,"₹818,939",₹238k , ₹2m.,"Bangalore, Karnataka",-24%,68.4%,31.6%,"['People Management', 'Public Speaking', 'Curriculum Planning', 'Online Education', 'Course Design', 'Grant Writing', 'Research Analysis', 'Technical Writing', 'Administration']"
96,INDIA,IN,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,"₹818,939",₹238k , ₹2m.,"Coimbatore, Tamil Nadu",-29%,68.4%,31.6%,"['People Management', 'Public Speaking', 'Curriculum Planning', 'Online Education', 'Course Design', 'Grant Writing', 'Research Analysis', 'Technical Writing', 'Administration']"
97,INDIA,IN,Associate_Professor%2C_Postsecondary_%2F_Higher_Education,"₹818,939",₹238k , ₹2m.,"Hyderabad, Andhra Pradesh",-56%,68.4%,31.6%,"['People Management', 'Public Speaking', 'Curriculum Planning', 'Online Education', 'Course Design', 'Grant Writing', 'Research Analysis', 'Technical Writing', 'Administration']"
98,INDIA,IN,General_Manager,"₹2,009,059",₹510k , ₹5m.,"Bangalore, Karnataka",+86%,91.3%,8.7%,"['Budget Management', 'Leadership', 'Operations Management', 'People Management', 'Team Leadership', 'Business Development', 'Customer Service', 'Sales Management', 'Project Management']"
99,INDIA,IN,General_Manager,"₹2,009,059",₹510k , ₹5m.,"Chennai, Tamil Nadu",+52%,91.3%,8.7%,"['Budget Management', 'Leadership', 'Operations Management', 'People Management', 'Team Leadership', 'Business Development', 'Customer Service', 'Sales Management', 'Project Management']"
100,INDIA,IN,General_Manager,"₹2,009,059",₹510k , ₹5m.,"Pune, Maharashtra",+32%,91.3%,8.7%,"['Budget Management', 'Leadership', 'Operations Management', 'People Management', 'Team Leadership', 'Business Development', 'Customer Service', 'Sales Management', 'Project Management']"
101,INDIA,IN,General_Manager,"₹2,009,059",₹510k , ₹5m.,"Mumbai, Maharashtra",+24%,91.3%,8.7%,"['Budget Management', 'Leadership', 'Operations Management', 'People Management', 'Team Leadership', 'Business Development', 'Customer Service', 'Sales Management', 'Project Management']"
102,INDIA,IN,General_Manager,"₹2,009,059",₹510k , ₹5m.,"New Delhi, Delhi",-0%,91.3%,8.7%,"['Budget Management', 'Leadership', 'Operations Management', 'People Management', 'Team Leadership', 'Business Development', 'Customer Service', 'Sales Management', 'Project Management']"
103,INDIA,IN,General_Manager,"₹2,009,059",₹510k , ₹5m.,"Hyderabad, Andhra Pradesh",-10%,91.3%,8.7%,"['Budget Management', 'Leadership', 'Operations Management', 'People Management', 'Team Leadership', 'Business Development', 'Customer Service', 'Sales Management', 'Project Management']"
104,INDIA,IN,General_Manager,"₹2,009,059",₹510k , ₹5m.,"Kolkata, West Bengal",-62%,91.3%,8.7%,"['Budget Management', 'Leadership', 'Operations Management', 'People Management', 'Team Leadership', 'Business Development', 'Customer Service', 'Sales Management', 'Project Management']"
105,INDIA,IN,Deputy_General_Manager,"₹2,008,160",₹593k , ₹3m.,"New Delhi, Delhi",+16%,88.3%,11.3%,"['Engineering Design', 'People Management', 'Project Management', 'Strategic Planning', 'Financial Analysis', 'Marketing Management', 'Operations Management', 'Accounting', 'Business Development', 'Microsoft Excel']"
106,INDIA,IN,Deputy_General_Manager,"₹2,008,160",₹593k , ₹3m.,"Bangalore, Karnataka",+9%,88.3%,11.3%,"['Engineering Design', 'People Management', 'Project Management', 'Strategic Planning', 'Financial Analysis', 'Marketing Management', 'Operations Management', 'Accounting', 'Business Development', 'Microsoft Excel']"
107,INDIA,IN,Deputy_General_Manager,"₹2,008,160",₹593k , ₹3m.,"Mumbai, Maharashtra",+7%,88.3%,11.3%,"['Engineering Design', 'People Management', 'Project Management', 'Strategic Planning', 'Financial Analysis', 'Marketing Management', 'Operations Management', 'Accounting', 'Business Development', 'Microsoft Excel']"
108,INDIA,IN,Deputy_General_Manager,"₹2,008,160",₹593k , ₹3m.,"Chennai, Tamil Nadu",+6%,88.3%,11.3%,"['Engineering Design', 'People Management', 'Project Management', 'Strategic Planning', 'Financial Analysis', 'Marketing Management', 'Operations Management', 'Accounting', 'Business Development', 'Microsoft Excel']"
109,INDIA,IN,Deputy_General_Manager,"₹2,008,160",₹593k , ₹3m.,"Pune, Maharashtra",+5%,88.3%,11.3%,"['Engineering Design', 'People Management', 'Project Management', 'Strategic Planning', 'Financial Analysis', 'Marketing Management', 'Operations Management', 'Accounting', 'Business Development', 'Microsoft Excel']"
110,INDIA,IN,Deputy_General_Manager,"₹2,008,160",₹593k , ₹3m.,"Gurgaon, Haryana",+1%,88.3%,11.3%,"['Engineering Design', 'People Management', 'Project Management', 'Strategic Planning', 'Financial Analysis', 'Marketing Management', 'Operations Management', 'Accounting', 'Business Development', 'Microsoft Excel']"
111,INDIA,IN,Deputy_General_Manager,"₹2,008,160",₹593k , ₹3m.,"Hyderabad, Andhra Pradesh",-9%,88.3%,11.3%,"['Engineering Design', 'People Management', 'Project Management', 'Strategic Planning', 'Financial Analysis', 'Marketing Management', 'Operations Management', 'Accounting', 'Business Development', 'Microsoft Excel']"
112,INDIA,IN,Network_Engineer,"₹326,185",₹159k , ₹807k.,"Bangalore, Karnataka",+23%,92.7%,7.3%,"['Network Security Management', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Telecommunications', 'Network Management / Administration', 'Switching and Routing', 'IP Network', 'TCP/IP', 'Network Support', 'Microsoft Office']"
113,INDIA,IN,Network_Engineer,"₹326,185",₹159k , ₹807k.,"Gurgaon, Haryana",+21%,92.7%,7.3%,"['Network Security Management', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Telecommunications', 'Network Management / Administration', 'Switching and Routing', 'IP Network', 'TCP/IP', 'Network Support', 'Microsoft Office']"
114,INDIA,IN,Network_Engineer,"₹326,185",₹159k , ₹807k.,"Chennai, Tamil Nadu",+8%,92.7%,7.3%,"['Network Security Management', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Telecommunications', 'Network Management / Administration', 'Switching and Routing', 'IP Network', 'TCP/IP', 'Network Support', 'Microsoft Office']"
115,INDIA,IN,Network_Engineer,"₹326,185",₹159k , ₹807k.,"Pune, Maharashtra",+4%,92.7%,7.3%,"['Network Security Management', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Telecommunications', 'Network Management / Administration', 'Switching and Routing', 'IP Network', 'TCP/IP', 'Network Support', 'Microsoft Office']"
116,INDIA,IN,Network_Engineer,"₹326,185",₹159k , ₹807k.,"Mumbai, Maharashtra",-4%,92.7%,7.3%,"['Network Security Management', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Telecommunications', 'Network Management / Administration', 'Switching and Routing', 'IP Network', 'TCP/IP', 'Network Support', 'Microsoft Office']"
117,INDIA,IN,Network_Engineer,"₹326,185",₹159k , ₹807k.,"Hyderabad, Andhra Pradesh",-9%,92.7%,7.3%,"['Network Security Management', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Telecommunications', 'Network Management / Administration', 'Switching and Routing', 'IP Network', 'TCP/IP', 'Network Support', 'Microsoft Office']"
118,INDIA,IN,Network_Engineer,"₹326,185",₹159k , ₹807k.,"New Delhi, Delhi",-11%,92.7%,7.3%,"['Network Security Management', 'Switches & Firewall Installation and Administration', 'Cisco Networking', 'Telecommunications', 'Network Management / Administration', 'Switching and Routing', 'IP Network', 'TCP/IP', 'Network Support', 'Microsoft Office']"
119,INDIA,IN,Database_Administrator_(DBA),"₹495,291",₹241k , ₹1m.,"Bangalore, Karnataka",+24%,89.1%,10.9%,"['Oracle', 'Database Administration', 'Oracle 11g', 'IBM DB2', 'Linux', 'Microsoft SQL Server', 'MySQL', 'SQL', 'Windows Operating System General Use', 'Microsoft Office']"
120,INDIA,IN,Database_Administrator_(DBA),"₹495,291",₹241k , ₹1m.,"Hyderabad, Andhra Pradesh",+2%,89.1%,10.9%,"['Oracle', 'Database Administration', 'Oracle 11g', 'IBM DB2', 'Linux', 'Microsoft SQL Server', 'MySQL', 'SQL', 'Windows Operating System General Use', 'Microsoft Office']"
121,INDIA,IN,Database_Administrator_(DBA),"₹495,291",₹241k , ₹1m.,"Pune, Maharashtra",+2%,89.1%,10.9%,"['Oracle', 'Database Administration', 'Oracle 11g', 'IBM DB2', 'Linux', 'Microsoft SQL Server', 'MySQL', 'SQL', 'Windows Operating System General Use', 'Microsoft Office']"
122,INDIA,IN,Database_Administrator_(DBA),"₹495,291",₹241k , ₹1m.,"Chennai, Tamil Nadu",-0%,89.1%,10.9%,"['Oracle', 'Database Administration', 'Oracle 11g', 'IBM DB2', 'Linux', 'Microsoft SQL Server', 'MySQL', 'SQL', 'Windows Operating System General Use', 'Microsoft Office']"
123,INDIA,IN,Database_Administrator_(DBA),"₹495,291",₹241k , ₹1m.,"New Delhi, Delhi",-8%,89.1%,10.9%,"['Oracle', 'Database Administration', 'Oracle 11g', 'IBM DB2', 'Linux', 'Microsoft SQL Server', 'MySQL', 'SQL', 'Windows Operating System General Use', 'Microsoft Office']"
124,INDIA,IN,Database_Administrator_(DBA),"₹495,291",₹241k , ₹1m.,"Kolkata, West Bengal",-12%,89.1%,10.9%,"['Oracle', 'Database Administration', 'Oracle 11g', 'IBM DB2', 'Linux', 'Microsoft SQL Server', 'MySQL', 'SQL', 'Windows Operating System General Use', 'Microsoft Office']"
125,INDIA,IN,Database_Administrator_(DBA),"₹495,291",₹241k , ₹1m.,"Mumbai, Maharashtra",-14%,89.1%,10.9%,"['Oracle', 'Database Administration', 'Oracle 11g', 'IBM DB2', 'Linux', 'Microsoft SQL Server', 'MySQL', 'SQL', 'Windows Operating System General Use', 'Microsoft Office']"
126,INDIA,IN,Data_Engineer,"₹843,140",₹361k , ₹2m.,"Gurgaon, Haryana",+27%,85.9%,13.6%,"['Amazon Web Services (AWS)', 'Apache Spark', 'Big Data Analytics', 'Apache Hadoop', 'SQL', 'ETL (Extract, transform, load)', 'Machine Learning', 'Python', 'Scala', 'Data Analysis']"
127,INDIA,IN,Data_Engineer,"₹843,140",₹361k , ₹2m.,"Chennai, Tamil Nadu",+16%,85.9%,13.6%,"['Amazon Web Services (AWS)', 'Apache Spark', 'Big Data Analytics', 'Apache Hadoop', 'SQL', 'ETL (Extract, transform, load)', 'Machine Learning', 'Python', 'Scala', 'Data Analysis']"
128,INDIA,IN,Data_Engineer,"₹843,140",₹361k , ₹2m.,"New Delhi, Delhi",+14%,85.9%,13.6%,"['Amazon Web Services (AWS)', 'Apache Spark', 'Big Data Analytics', 'Apache Hadoop', 'SQL', 'ETL (Extract, transform, load)', 'Machine Learning', 'Python', 'Scala', 'Data Analysis']"
129,INDIA,IN,Data_Engineer,"₹843,140",₹361k , ₹2m.,"Pune, Maharashtra",+11%,85.9%,13.6%,"['Amazon Web Services (AWS)', 'Apache Spark', 'Big Data Analytics', 'Apache Hadoop', 'SQL', 'ETL (Extract, transform, load)', 'Machine Learning', 'Python', 'Scala', 'Data Analysis']"
130,INDIA,IN,Data_Engineer,"₹843,140",₹361k , ₹2m.,"Bangalore, Karnataka",+8%,85.9%,13.6%,"['Amazon Web Services (AWS)', 'Apache Spark', 'Big Data Analytics', 'Apache Hadoop', 'SQL', 'ETL (Extract, transform, load)', 'Machine Learning', 'Python', 'Scala', 'Data Analysis']"
131,INDIA,IN,Data_Engineer,"₹843,140",₹361k , ₹2m.,"Hyderabad, Andhra Pradesh",+7%,85.9%,13.6%,"['Amazon Web Services (AWS)', 'Apache Spark', 'Big Data Analytics', 'Apache Hadoop', 'SQL', 'ETL (Extract, transform, load)', 'Machine Learning', 'Python', 'Scala', 'Data Analysis']"
132,INDIA,IN,Data_Engineer,"₹843,140",₹361k , ₹2m.,"Mumbai, Maharashtra",-14%,85.9%,13.6%,"['Amazon Web Services (AWS)', 'Apache Spark', 'Big Data Analytics', 'Apache Hadoop', 'SQL', 'ETL (Extract, transform, load)', 'Machine Learning', 'Python', 'Scala', 'Data Analysis']"
133,INDIA,IN,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),"₹396,269",₹191k , ₹867k.,"Bangalore, Karnataka",+18%,69.1%,30.8%,"['Test Automation', 'Selenium Automated Test Tool', 'Integration Testing', 'Acceptance Testing', 'Test Planning', 'SQL', 'Software Test', 'Regression Testing', 'Black Box Testing', 'System Testing']"
134,INDIA,IN,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),"₹396,269",₹191k , ₹867k.,"Noida, Uttar Pradesh",+5%,69.1%,30.8%,"['Test Automation', 'Selenium Automated Test Tool', 'Integration Testing', 'Acceptance Testing', 'Test Planning', 'SQL', 'Software Test', 'Regression Testing', 'Black Box Testing', 'System Testing']"
135,INDIA,IN,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),"₹396,269",₹191k , ₹867k.,"Pune, Maharashtra",+3%,69.1%,30.8%,"['Test Automation', 'Selenium Automated Test Tool', 'Integration Testing', 'Acceptance Testing', 'Test Planning', 'SQL', 'Software Test', 'Regression Testing', 'Black Box Testing', 'System Testing']"
136,INDIA,IN,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),"₹396,269",₹191k , ₹867k.,"Chennai, Tamil Nadu",+1%,69.1%,30.8%,"['Test Automation', 'Selenium Automated Test Tool', 'Integration Testing', 'Acceptance Testing', 'Test Planning', 'SQL', 'Software Test', 'Regression Testing', 'Black Box Testing', 'System Testing']"
137,INDIA,IN,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),"₹396,269",₹191k , ₹867k.,"Hyderabad, Andhra Pradesh",-0%,69.1%,30.8%,"['Test Automation', 'Selenium Automated Test Tool', 'Integration Testing', 'Acceptance Testing', 'Test Planning', 'SQL', 'Software Test', 'Regression Testing', 'Black Box Testing', 'System Testing']"
138,INDIA,IN,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),"₹396,269",₹191k , ₹867k.,"Mumbai, Maharashtra",-9%,69.1%,30.8%,"['Test Automation', 'Selenium Automated Test Tool', 'Integration Testing', 'Acceptance Testing', 'Test Planning', 'SQL', 'Software Test', 'Regression Testing', 'Black Box Testing', 'System Testing']"
139,INDIA,IN,Test_%2F_Quality_Assurance_(QA)_Engineer_(Computer_Software),"₹396,269",₹191k , ₹867k.,"Ahmedabad, Gujarat",-20%,69.1%,30.8%,"['Test Automation', 'Selenium Automated Test Tool', 'Integration Testing', 'Acceptance Testing', 'Test Planning', 'SQL', 'Software Test', 'Regression Testing', 'Black Box Testing', 'System Testing']"
140,INDIA,IN,Lead_Software_Engineer,"₹1,468,768",₹769k , ₹3m.,"Gurgaon, Haryana",+10%,89.5%,10.4%,"['Software Architecture', 'C++ Programming Language', 'Java', 'Software Development', 'C Programming Language', 'JavaScript', 'Java/J2EE', '.NET', 'Spring', 'SQL']"
141,INDIA,IN,Lead_Software_Engineer,"₹1,468,768",₹769k , ₹3m.,"Bangalore, Karnataka",+9%,89.5%,10.4%,"['Software Architecture', 'C++ Programming Language', 'Java', 'Software Development', 'C Programming Language', 'JavaScript', 'Java/J2EE', '.NET', 'Spring', 'SQL']"
142,INDIA,IN,Lead_Software_Engineer,"₹1,468,768",₹769k , ₹3m.,"Hyderabad, Andhra Pradesh",+6%,89.5%,10.4%,"['Software Architecture', 'C++ Programming Language', 'Java', 'Software Development', 'C Programming Language', 'JavaScript', 'Java/J2EE', '.NET', 'Spring', 'SQL']"
143,INDIA,IN,Lead_Software_Engineer,"₹1,468,768",₹769k , ₹3m.,"Pune, Maharashtra",-4%,89.5%,10.4%,"['Software Architecture', 'C++ Programming Language', 'Java', 'Software Development', 'C Programming Language', 'JavaScript', 'Java/J2EE', '.NET', 'Spring', 'SQL']"
144,INDIA,IN,Lead_Software_Engineer,"₹1,468,768",₹769k , ₹3m.,"Mumbai, Maharashtra",-11%,89.5%,10.4%,"['Software Architecture', 'C++ Programming Language', 'Java', 'Software Development', 'C Programming Language', 'JavaScript', 'Java/J2EE', '.NET', 'Spring', 'SQL']"
145,INDIA,IN,Lead_Software_Engineer,"₹1,468,768",₹769k , ₹3m.,"Noida, Uttar Pradesh",-12%,89.5%,10.4%,"['Software Architecture', 'C++ Programming Language', 'Java', 'Software Development', 'C Programming Language', 'JavaScript', 'Java/J2EE', '.NET', 'Spring', 'SQL']"
146,INDIA,IN,Lead_Software_Engineer,"₹1,468,768",₹769k , ₹3m.,"Chennai, Tamil Nadu",-17%,89.5%,10.4%,"['Software Architecture', 'C++ Programming Language', 'Java', 'Software Development', 'C Programming Language', 'JavaScript', 'Java/J2EE', '.NET', 'Spring', 'SQL']"
147,INDIA,IN,Web_Developer,"₹309,161",₹123k , ₹776k.,"Hyderabad, Andhra Pradesh",+27%,84.6%,15.4%,"['Angular.js', 'JavaScript', 'Web Development', 'HTML5', 'jQuery', 'HTML', 'Cascading Style Sheets (CSS)', 'MySQL', 'PHP', 'Wordpress']"
148,INDIA,IN,Web_Developer,"₹309,161",₹123k , ₹776k.,"Bangalore, Karnataka",+25%,84.6%,15.4%,"['Angular.js', 'JavaScript', 'Web Development', 'HTML5', 'jQuery', 'HTML', 'Cascading Style Sheets (CSS)', 'MySQL', 'PHP', 'Wordpress']"
