,Country,Country code,Job,Avg. salary,Min. salary,Max. salary,Cities,Variation,Male percent,Female percent,Skills in demand,convert
385,AUSTRALIA,AU,Front_End_Developer_%2F_Engineer,74660,AU$51k , AU$109k.,"Newcastle, New South Wales",+19%,76.3%,23.3%,"['Angular', 'Web Development', 'React.js', 'Angular.js', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'Node.js', 'Wordpress']",0.73
386,AUSTRALIA,AU,Front_End_Developer_%2F_Engineer,74660,AU$51k , AU$109k.,"Sydney, New South Wales",+5%,76.3%,23.3%,"['Angular', 'Web Development', 'React.js', 'Angular.js', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'Node.js', 'Wordpress']",0.73
387,AUSTRALIA,AU,Front_End_Developer_%2F_Engineer,74660,AU$51k , AU$109k.,"Melbourne, Victoria",+4%,76.3%,23.3%,"['Angular', 'Web Development', 'React.js', 'Angular.js', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'Node.js', 'Wordpress']",0.73
388,AUSTRALIA,AU,Front_End_Developer_%2F_Engineer,74660,AU$51k , AU$109k.,"Brisbane, Queensland",-13%,76.3%,23.3%,"['Angular', 'Web Development', 'React.js', 'Angular.js', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'Node.js', 'Wordpress']",0.73
389,AUSTRALIA,AU,Front_End_Developer_%2F_Engineer,74660,AU$51k , AU$109k.,"Adelaide, South Australia",-15%,76.3%,23.3%,"['Angular', 'Web Development', 'React.js', 'Angular.js', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'Node.js', 'Wordpress']",0.73
390,AUSTRALIA,AU,Front_End_Developer_%2F_Engineer,74660,AU$51k , AU$109k.,"Perth, Western Australia",-20%,76.3%,23.3%,"['Angular', 'Web Development', 'React.js', 'Angular.js', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'Node.js', 'Wordpress']",0.73
391,AUSTRALIA,AU,Front_End_Developer_%2F_Engineer,74660,AU$51k , AU$109k.,"Gold Coast, Queensland",-24%,76.3%,23.3%,"['Angular', 'Web Development', 'React.js', 'Angular.js', 'Cascading Style Sheets (CSS)', 'HTML5', 'HTML', 'jQuery', 'Node.js', 'Wordpress']",0.73
392,AUSTRALIA,AU,.NET_Software_Developer_%2F_Programmer,74114,AU$51k , AU$100k.,"Sydney, New South Wales",+5%,81.5%,18.5%,"['Model-view-controller (MVC)', 'C# Programming Language', 'ASP.NET Framework', 'SQL', 'JavaScript', 'Microsoft SQL Server', 'HTML', 'Internet Information Server (IIS)', 'C++ Programming Language', 'VB.Net']",0.73
393,AUSTRALIA,AU,.NET_Software_Developer_%2F_Programmer,74114,AU$51k , AU$100k.,"Perth, Western Australia",+5%,81.5%,18.5%,"['Model-view-controller (MVC)', 'C# Programming Language', 'ASP.NET Framework', 'SQL', 'JavaScript', 'Microsoft SQL Server', 'HTML', 'Internet Information Server (IIS)', 'C++ Programming Language', 'VB.Net']",0.73
394,AUSTRALIA,AU,.NET_Software_Developer_%2F_Programmer,74114,AU$51k , AU$100k.,"Melbourne, Victoria",-3%,81.5%,18.5%,"['Model-view-controller (MVC)', 'C# Programming Language', 'ASP.NET Framework', 'SQL', 'JavaScript', 'Microsoft SQL Server', 'HTML', 'Internet Information Server (IIS)', 'C++ Programming Language', 'VB.Net']",0.73
395,AUSTRALIA,AU,.NET_Software_Developer_%2F_Programmer,74114,AU$51k , AU$100k.,"Mackay, Queensland",-4%,81.5%,18.5%,"['Model-view-controller (MVC)', 'C# Programming Language', 'ASP.NET Framework', 'SQL', 'JavaScript', 'Microsoft SQL Server', 'HTML', 'Internet Information Server (IIS)', 'C++ Programming Language', 'VB.Net']",0.73
396,AUSTRALIA,AU,.NET_Software_Developer_%2F_Programmer,74114,AU$51k , AU$100k.,"Adelaide, South Australia",-5%,81.5%,18.5%,"['Model-view-controller (MVC)', 'C# Programming Language', 'ASP.NET Framework', 'SQL', 'JavaScript', 'Microsoft SQL Server', 'HTML', 'Internet Information Server (IIS)', 'C++ Programming Language', 'VB.Net']",0.73
397,AUSTRALIA,AU,.NET_Software_Developer_%2F_Programmer,74114,AU$51k , AU$100k.,"Brisbane, Queensland",-6%,81.5%,18.5%,"['Model-view-controller (MVC)', 'C# Programming Language', 'ASP.NET Framework', 'SQL', 'JavaScript', 'Microsoft SQL Server', 'HTML', 'Internet Information Server (IIS)', 'C++ Programming Language', 'VB.Net']",0.73
398,AUSTRALIA,AU,.NET_Software_Developer_%2F_Programmer,74114,AU$51k , AU$100k.,"Canberra, Australian Capital Territory (ACT)",-10%,81.5%,18.5%,"['Model-view-controller (MVC)', 'C# Programming Language', 'ASP.NET Framework', 'SQL', 'JavaScript', 'Microsoft SQL Server', 'HTML', 'Internet Information Server (IIS)', 'C++ Programming Language', 'VB.Net']",0.73
399,AUSTRALIA,AU,Project_Manager%2C_Information_Technology_(IT),105171,AU$64k , AU$147k.,"Canberra, Australian Capital Territory (ACT)",+16%,65.2%,34.4%,"['Agile Software Development', 'Microsoft Project', 'Microsoft Word', 'IT Security & Infrastructure', 'Project Management', 'Business Analysis', 'Information Technology Infrastructure Library (ITIL)', 'Microsoft Excel', 'Project Coordinating', 'Microsoft Office']",0.73
400,AUSTRALIA,AU,Project_Manager%2C_Information_Technology_(IT),105171,AU$64k , AU$147k.,"Perth, Western Australia",+15%,65.2%,34.4%,"['Agile Software Development', 'Microsoft Project', 'Microsoft Word', 'IT Security & Infrastructure', 'Project Management', 'Business Analysis', 'Information Technology Infrastructure Library (ITIL)', 'Microsoft Excel', 'Project Coordinating', 'Microsoft Office']",0.73
401,AUSTRALIA,AU,Project_Manager%2C_Information_Technology_(IT),105171,AU$64k , AU$147k.,"Sydney, New South Wales",+5%,65.2%,34.4%,"['Agile Software Development', 'Microsoft Project', 'Microsoft Word', 'IT Security & Infrastructure', 'Project Management', 'Business Analysis', 'Information Technology Infrastructure Library (ITIL)', 'Microsoft Excel', 'Project Coordinating', 'Microsoft Office']",0.73
402,AUSTRALIA,AU,Project_Manager%2C_Information_Technology_(IT),105171,AU$64k , AU$147k.,"Melbourne, Victoria",+1%,65.2%,34.4%,"['Agile Software Development', 'Microsoft Project', 'Microsoft Word', 'IT Security & Infrastructure', 'Project Management', 'Business Analysis', 'Information Technology Infrastructure Library (ITIL)', 'Microsoft Excel', 'Project Coordinating', 'Microsoft Office']",0.73
403,AUSTRALIA,AU,Project_Manager%2C_Information_Technology_(IT),105171,AU$64k , AU$147k.,"Adelaide, South Australia",-8%,65.2%,34.4%,"['Agile Software Development', 'Microsoft Project', 'Microsoft Word', 'IT Security & Infrastructure', 'Project Management', 'Business Analysis', 'Information Technology Infrastructure Library (ITIL)', 'Microsoft Excel', 'Project Coordinating', 'Microsoft Office']",0.73
404,AUSTRALIA,AU,Project_Manager%2C_Information_Technology_(IT),105171,AU$64k , AU$147k.,"Brisbane, Queensland",-9%,65.2%,34.4%,"['Agile Software Development', 'Microsoft Project', 'Microsoft Word', 'IT Security & Infrastructure', 'Project Management', 'Business Analysis', 'Information Technology Infrastructure Library (ITIL)', 'Microsoft Excel', 'Project Coordinating', 'Microsoft Office']",0.73
405,AUSTRALIA,AU,Project_Manager%2C_Information_Technology_(IT),105171,AU$64k , AU$147k.,"Gold Coast, Queensland",-22%,65.2%,34.4%,"['Agile Software Development', 'Microsoft Project', 'Microsoft Word', 'IT Security & Infrastructure', 'Project Management', 'Business Analysis', 'Information Technology Infrastructure Library (ITIL)', 'Microsoft Excel', 'Project Coordinating', 'Microsoft Office']",0.73
406,AUSTRALIA,AU,Senior_Project_Manager%2C_IT,141360,AU$103k , AU$174k.,"Canberra, Australian Capital Territory (ACT)",+9%,76.7%,22.8%,"['IT Consulting', 'Business Analysis', 'Strategic Project Management', 'Program Management', 'IT Management', 'People Management', 'Project Management', 'Leadership', 'Agile Software Development', 'Software Development LifeCycle (SDLC)']",0.73
407,AUSTRALIA,AU,Senior_Project_Manager%2C_IT,141360,AU$103k , AU$174k.,"Sydney, New South Wales",+4%,76.7%,22.8%,"['IT Consulting', 'Business Analysis', 'Strategic Project Management', 'Program Management', 'IT Management', 'People Management', 'Project Management', 'Leadership', 'Agile Software Development', 'Software Development LifeCycle (SDLC)']",0.73
408,AUSTRALIA,AU,Senior_Project_Manager%2C_IT,141360,AU$103k , AU$174k.,"Brisbane, Queensland",+1%,76.7%,22.8%,"['IT Consulting', 'Business Analysis', 'Strategic Project Management', 'Program Management', 'IT Management', 'People Management', 'Project Management', 'Leadership', 'Agile Software Development', 'Software Development LifeCycle (SDLC)']",0.73
409,AUSTRALIA,AU,Senior_Project_Manager%2C_IT,141360,AU$103k , AU$174k.,"Melbourne, Victoria",-2%,76.7%,22.8%,"['IT Consulting', 'Business Analysis', 'Strategic Project Management', 'Program Management', 'IT Management', 'People Management', 'Project Management', 'Leadership', 'Agile Software Development', 'Software Development LifeCycle (SDLC)']",0.73
410,AUSTRALIA,AU,Senior_Project_Manager%2C_IT,141360,AU$103k , AU$174k.,"Adelaide, South Australia",-9%,76.7%,22.8%,"['IT Consulting', 'Business Analysis', 'Strategic Project Management', 'Program Management', 'IT Management', 'People Management', 'Project Management', 'Leadership', 'Agile Software Development', 'Software Development LifeCycle (SDLC)']",0.73
411,AUSTRALIA,AU,Senior_Project_Manager%2C_IT,141360,AU$103k , AU$174k.,"Perth, Western Australia",-18%,76.7%,22.8%,"['IT Consulting', 'Business Analysis', 'Strategic Project Management', 'Program Management', 'IT Management', 'People Management', 'Project Management', 'Leadership', 'Agile Software Development', 'Software Development LifeCycle (SDLC)']",0.73
412,AUSTRALIA,AU,Java_Developer,80916,AU$59k , AU$115k.,"Canberra, Australian Capital Territory (ACT)",+14%,76.5%,23.5%,"['RESTful Web Services', 'Java/J2EE', 'Spring', 'Java', 'SQL', 'Agile Software Development', 'Hibernate', 'Angular.js', '.NET', 'C# Programming Language']",0.73
413,AUSTRALIA,AU,Java_Developer,80916,AU$59k , AU$115k.,"Sydney, New South Wales",+7%,76.5%,23.5%,"['RESTful Web Services', 'Java/J2EE', 'Spring', 'Java', 'SQL', 'Agile Software Development', 'Hibernate', 'Angular.js', '.NET', 'C# Programming Language']",0.73
414,AUSTRALIA,AU,Java_Developer,80916,AU$59k , AU$115k.,"Melbourne, Victoria",-2%,76.5%,23.5%,"['RESTful Web Services', 'Java/J2EE', 'Spring', 'Java', 'SQL', 'Agile Software Development', 'Hibernate', 'Angular.js', '.NET', 'C# Programming Language']",0.73
415,AUSTRALIA,AU,Java_Developer,80916,AU$59k , AU$115k.,"Brisbane, Queensland",-9%,76.5%,23.5%,"['RESTful Web Services', 'Java/J2EE', 'Spring', 'Java', 'SQL', 'Agile Software Development', 'Hibernate', 'Angular.js', '.NET', 'C# Programming Language']",0.73
416,AUSTRALIA,AU,Java_Developer,80916,AU$59k , AU$115k.,"Perth, Western Australia",-20%,76.5%,23.5%,"['RESTful Web Services', 'Java/J2EE', 'Spring', 'Java', 'SQL', 'Agile Software Development', 'Hibernate', 'Angular.js', '.NET', 'C# Programming Language']",0.73
417,AUSTRALIA,AU,Java_Developer,80916,AU$59k , AU$115k.,"Adelaide, South Australia",-21%,76.5%,23.5%,"['RESTful Web Services', 'Java/J2EE', 'Spring', 'Java', 'SQL', 'Agile Software Development', 'Hibernate', 'Angular.js', '.NET', 'C# Programming Language']",0.73
418,AUSTRALIA,AU,Senior_Java_Developer,107703,AU$84k , AU$132k.,"Perth, Western Australia",+7%,77.8%,22.2%,"['JavaScript', 'Spring', 'SQL', 'RESTful Web Services', 'Java', 'Angular.js']",0.73
419,AUSTRALIA,AU,Senior_Java_Developer,107703,AU$84k , AU$132k.,"Melbourne, Victoria",-1%,77.8%,22.2%,"['JavaScript', 'Spring', 'SQL', 'RESTful Web Services', 'Java', 'Angular.js']",0.73
420,AUSTRALIA,AU,Senior_Java_Developer,107703,AU$84k , AU$132k.,"Brisbane, Queensland",-1%,77.8%,22.2%,"['JavaScript', 'Spring', 'SQL', 'RESTful Web Services', 'Java', 'Angular.js']",0.73
421,AUSTRALIA,AU,Senior_Java_Developer,107703,AU$84k , AU$132k.,"Sydney, New South Wales",-3%,77.8%,22.2%,"['JavaScript', 'Spring', 'SQL', 'RESTful Web Services', 'Java', 'Angular.js']",0.73
422,AUSTRALIA,AU,Senior_Java_Developer,107703,AU$84k , AU$132k.,"Adelaide, South Australia",-21%,77.8%,22.2%,"['JavaScript', 'Spring', 'SQL', 'RESTful Web Services', 'Java', 'Angular.js']",0.73
423,AUSTRALIA,AU,Senior_Java_Developer,107703,AU$84k , AU$132k.,"Perth, Western Australia",+7%,77.8%,22.2%,"['JavaScript', 'Spring', 'SQL', 'RESTful Web Services', 'Java', 'Angular.js']",0.73
424,AUSTRALIA,AU,Senior_Java_Developer,107703,AU$84k , AU$132k.,"Melbourne, Victoria",-1%,77.8%,22.2%,"['JavaScript', 'Spring', 'SQL', 'RESTful Web Services', 'Java', 'Angular.js']",0.73
425,AUSTRALIA,AU,Senior_Java_Developer,107703,AU$84k , AU$132k.,"Brisbane, Queensland",-1%,77.8%,22.2%,"['JavaScript', 'Spring', 'SQL', 'RESTful Web Services', 'Java', 'Angular.js']",0.73
426,AUSTRALIA,AU,Senior_Java_Developer,107703,AU$84k , AU$132k.,"Sydney, New South Wales",-3%,77.8%,22.2%,"['JavaScript', 'Spring', 'SQL', 'RESTful Web Services', 'Java', 'Angular.js']",0.73
427,AUSTRALIA,AU,Senior_Java_Developer,107703,AU$84k , AU$132k.,"Adelaide, South Australia",-21%,77.8%,22.2%,"['JavaScript', 'Spring', 'SQL', 'RESTful Web Services', 'Java', 'Angular.js']",0.73
428,AUSTRALIA,AU,Business_Intelligence_(BI)_Developer,88652,AU$65k , AU$123k.,"Brisbane, Queensland",+18%,73.5%,26.5%,"['QlikView', 'Business Intelligence', 'Microsoft SQL Server', 'ETL (Extract, transform, load)', 'SQL Server Integration Services (SSIS)', 'Data Warehouse', 'SQL Server Reporting Services (SSRS)', 'SQL', 'Tableau Software', 'Data Analysis']",0.73
429,AUSTRALIA,AU,Business_Intelligence_(BI)_Developer,88652,AU$65k , AU$123k.,"Canberra, Australian Capital Territory (ACT)",+13%,73.5%,26.5%,"['QlikView', 'Business Intelligence', 'Microsoft SQL Server', 'ETL (Extract, transform, load)', 'SQL Server Integration Services (SSIS)', 'Data Warehouse', 'SQL Server Reporting Services (SSRS)', 'SQL', 'Tableau Software', 'Data Analysis']",0.73
430,AUSTRALIA,AU,Business_Intelligence_(BI)_Developer,88652,AU$65k , AU$123k.,"Perth, Western Australia",+11%,73.5%,26.5%,"['QlikView', 'Business Intelligence', 'Microsoft SQL Server', 'ETL (Extract, transform, load)', 'SQL Server Integration Services (SSIS)', 'Data Warehouse', 'SQL Server Reporting Services (SSRS)', 'SQL', 'Tableau Software', 'Data Analysis']",0.73
431,AUSTRALIA,AU,Business_Intelligence_(BI)_Developer,88652,AU$65k , AU$123k.,"Sydney, New South Wales",+10%,73.5%,26.5%,"['QlikView', 'Business Intelligence', 'Microsoft SQL Server', 'ETL (Extract, transform, load)', 'SQL Server Integration Services (SSIS)', 'Data Warehouse', 'SQL Server Reporting Services (SSRS)', 'SQL', 'Tableau Software', 'Data Analysis']",0.73
432,AUSTRALIA,AU,Business_Intelligence_(BI)_Developer,88652,AU$65k , AU$123k.,"Melbourne, Victoria",-12%,73.5%,26.5%,"['QlikView', 'Business Intelligence', 'Microsoft SQL Server', 'ETL (Extract, transform, load)', 'SQL Server Integration Services (SSIS)', 'Data Warehouse', 'SQL Server Reporting Services (SSRS)', 'SQL', 'Tableau Software', 'Data Analysis']",0.73
433,AUSTRALIA,AU,Business_Intelligence_(BI)_Developer,88652,AU$65k , AU$123k.,"Adelaide, South Australia",-12%,73.5%,26.5%,"['QlikView', 'Business Intelligence', 'Microsoft SQL Server', 'ETL (Extract, transform, load)', 'SQL Server Integration Services (SSIS)', 'Data Warehouse', 'SQL Server Reporting Services (SSRS)', 'SQL', 'Tableau Software', 'Data Analysis']",0.73
434,AUSTRALIA,AU,iOS_Developer,78203,AU$53k , AU$123k.,"Brisbane, Queensland",+25%,89.8%,10.2%,"['Software Development', 'iOS SDK', 'Mobile applications development', 'C++ Programming Language', 'Swift Programming Language', 'iOS', 'Objective-C', 'Apple Xcode IDE', 'Object Oriented Programming (OOP)', 'C# Programming Language']",0.73
435,AUSTRALIA,AU,iOS_Developer,78203,AU$53k , AU$123k.,"Sydney, New South Wales",+9%,89.8%,10.2%,"['Software Development', 'iOS SDK', 'Mobile applications development', 'C++ Programming Language', 'Swift Programming Language', 'iOS', 'Objective-C', 'Apple Xcode IDE', 'Object Oriented Programming (OOP)', 'C# Programming Language']",0.73
436,AUSTRALIA,AU,iOS_Developer,78203,AU$53k , AU$123k.,"Perth, Western Australia",+9%,89.8%,10.2%,"['Software Development', 'iOS SDK', 'Mobile applications development', 'C++ Programming Language', 'Swift Programming Language', 'iOS', 'Objective-C', 'Apple Xcode IDE', 'Object Oriented Programming (OOP)', 'C# Programming Language']",0.73
437,AUSTRALIA,AU,iOS_Developer,78203,AU$53k , AU$123k.,"Melbourne, Victoria",-4%,89.8%,10.2%,"['Software Development', 'iOS SDK', 'Mobile applications development', 'C++ Programming Language', 'Swift Programming Language', 'iOS', 'Objective-C', 'Apple Xcode IDE', 'Object Oriented Programming (OOP)', 'C# Programming Language']",0.73
438,AUSTRALIA,AU,iOS_Developer,78203,AU$53k , AU$123k.,"Adelaide, South Australia",-20%,89.8%,10.2%,"['Software Development', 'iOS SDK', 'Mobile applications development', 'C++ Programming Language', 'Swift Programming Language', 'iOS', 'Objective-C', 'Apple Xcode IDE', 'Object Oriented Programming (OOP)', 'C# Programming Language']",0.73
439,AUSTRALIA,AU,iOS_Developer,78203,AU$53k , AU$123k.,"Wollongong, New South Wales",-20%,89.8%,10.2%,"['Software Development', 'iOS SDK', 'Mobile applications development', 'C++ Programming Language', 'Swift Programming Language', 'iOS', 'Objective-C', 'Apple Xcode IDE', 'Object Oriented Programming (OOP)', 'C# Programming Language']",0.73
440,AUSTRALIA,AU,Cyber_Security_Analyst,76790,AU$55k , AU$110k.,"Adelaide, South Australia",+20%,83.3%,16.7%,"['Cyber Security', 'Security Intrusion Detection', 'Network Security Management', 'Computer Security', 'Security Information and Event Management (SIEM)', 'Security Policies and Procedures', 'Security Risk Management', 'Vulnerability Assessment']",0.73
441,AUSTRALIA,AU,Cyber_Security_Analyst,76790,AU$55k , AU$110k.,"Brisbane, Queensland",+11%,83.3%,16.7%,"['Cyber Security', 'Security Intrusion Detection', 'Network Security Management', 'Computer Security', 'Security Information and Event Management (SIEM)', 'Security Policies and Procedures', 'Security Risk Management', 'Vulnerability Assessment']",0.73
442,AUSTRALIA,AU,Cyber_Security_Analyst,76790,AU$55k , AU$110k.,"Sydney, New South Wales",-0%,83.3%,16.7%,"['Cyber Security', 'Security Intrusion Detection', 'Network Security Management', 'Computer Security', 'Security Information and Event Management (SIEM)', 'Security Policies and Procedures', 'Security Risk Management', 'Vulnerability Assessment']",0.73
443,AUSTRALIA,AU,Cyber_Security_Analyst,76790,AU$55k , AU$110k.,"Melbourne, Victoria",-4%,83.3%,16.7%,"['Cyber Security', 'Security Intrusion Detection', 'Network Security Management', 'Computer Security', 'Security Information and Event Management (SIEM)', 'Security Policies and Procedures', 'Security Risk Management', 'Vulnerability Assessment']",0.73
444,AUSTRALIA,AU,Cyber_Security_Analyst,76790,AU$55k , AU$110k.,"Perth, Western Australia",-11%,83.3%,16.7%,"['Cyber Security', 'Security Intrusion Detection', 'Network Security Management', 'Computer Security', 'Security Information and Event Management (SIEM)', 'Security Policies and Procedures', 'Security Risk Management', 'Vulnerability Assessment']",0.73
445,AUSTRALIA,AU,Application_Developer,75018,AU$54k , AU$106k.,"Brisbane, Queensland",+13%,63%,37%,"['PL/SQL', 'PHP', 'Linux', 'Java', 'SQL', 'Microsoft SQL Server', 'C# Programming Language', '.NET', 'JavaScript', 'React.js']",0.73
